取引ﾀｲﾌﾟ	発表日	ﾀｰｹﾞｯﾄ会社名	買収側の社名	売却側の社名	発表時ﾃﾞｨｰﾙ総額(百万)	取引状況	売却側企業 12ｶ月EBITDA	売却側企業 12ｶ月営業利益率	売却側企業 12ｶ月粗利益率	売却側企業 過去12ｶ月売上高	買収側企業 12ｶ月EBITDA	買収側企業 12ｶ月営業利益率	買収側企業 12ｶ月粗利益率	買収側企業 過去12ｶ月売上高	ﾀｰｹﾞｯﾄ企業 12ｶ月EBITDA	ﾀｰｹﾞｯﾄ企業 12ｶ月営業利益率	ﾀｰｹﾞｯﾄ企業 12ｶ月粗利益率	ﾀｰｹﾞｯﾄ企業 過去12ｶ月売上高	売却側のﾃｨｯｶｰ	売却側企業 従業員総数	売却側企業 産業ｸﾞﾙｰﾌﾟ	買収側のﾃｨｯｶｰ	買収側企業 従業員総数	買収側企業 産業ｸﾞﾙｰﾌﾟ	ﾀｰｹﾞｯﾄ会社のﾃｨｯｶｰ	ﾀｰｹﾞｯﾄ企業 従業員総数	ﾀｰｹﾞｯﾄ企業 産業ｸﾞﾙｰﾌﾟ	売却側企業 付加価値	買収側企業 付加価値	ﾀｰｹﾞｯﾄ企業 付加価値	売却側企業 ﾌﾞﾙｰﾑﾊﾞｰｸﾞｺﾝｾﾝｻｽ(BEst)来年度予想 1株当利益(EPS)	売却側企業 ﾌﾞﾙｰﾑﾊﾞｰｸﾞｺﾝｾﾝｻｽ(BEst)本年度予想 1株当利益(EPS)	買収側企業 ﾌﾞﾙｰﾑﾊﾞｰｸﾞｺﾝｾﾝｻｽ(BEst)来年度予想 1株当利益(EPS)	買収側企業 ﾌﾞﾙｰﾑﾊﾞｰｸﾞｺﾝｾﾝｻｽ(BEst)本年度予想 1株当利益(EPS)	ﾀｰｹﾞｯﾄ企業 ﾌﾞﾙｰﾑﾊﾞｰｸﾞｺﾝｾﾝｻｽ(BEst)来年度予想 1株当利益(EPS)	ﾀｰｹﾞｯﾄ企業 ﾌﾞﾙｰﾑﾊﾞｰｸﾞｺﾝｾﾝｻｽ(BEst)本年度予想 1株当利益(EPS)
M&A	01/30/2008	"サンヨーシステムビジネス,サンヨーオーエー新潟,サンヨーオーエー中部,サンヨーオーエー近畿,サンヨーオーエー徳島,サンヨーオーエー九州,サンヨーオーエー群馬,サンヨーオーエー札幌,サンヨーオーエーファースト,サンヨーオーエーソリューションズ,サンヨーオーエー大分"	エルモ社	三洋電機販売	1.94	Completed					22.8528	4.54032	19.6164	373.881					SNYSYZ JP		Electrical Compo&Equip	7773 JP	1949	Electronics			Electrical Compo&Equip									
M&A	03/16/2016	ビー・エイチ	ピクセルカンパニーズ		1.94	Completed					-4.82417	-39.4255	13.2592	12.9571							N.A.	2743 JP	43	Office/Business Equip	1390462D JP		Retail									
M&A	04/17/2017	東京テレコムエンジニアリング	大盛工業		1.94	Completed						6.5658	18.8009	46.4097							N.A.	1844 JP		Engineering&Construction	1501170D JP		Telecommunications									
M&A	03/12/2002	Dantani Kenzai Co Ltd	ＪＫホールディングス		1.93	Completed					85.763	1.88492	11.2428	3263.34							N.A.	9896 JP	3201	Distribution/Wholesale	DTKZ JP		Distribution/Wholesale									
M&A	05/26/2008	Victor Advanced Media KK	太陽誘電	日本ビクター	1.93	Completed	230.135	0.495407	33.7041	5781.25	732.062	14.7997	30.3507	3045.64					6792 JP	16512	Home Furnishings	6976 JP	22852	Electronics	VCTAMZ JP		Home Furnishings						375.54	343.567		
M&A	12/09/2011	メディマックス	ｴﾙ･ｼｰ･ｴｰ･ﾎｰﾙﾃﾞｨﾝｸﾞｽ	メディマネジメント	1.93	Completed					-1.67741	-28.3387	10.5594	6.36363					MEDIMZ JP		Advertising	4798 JP	15	Commercial Services	MEDMAZ JP		Advertising									
M&A	08/08/2011	レストラン2店舗	ｸﾞﾛｰﾊﾞﾙｱｼﾞｱﾎｰﾙﾃﾞｨﾝｸﾞｽ	ＴＫコーポレーション	1.93	Completed					-4.22058	-191.359	31.8601	2.21798					TKCORZ JP		Retail	3587 JP	5	Oil&Gas			Retail									
M&A	05/13/2015	"石炭専用船輸送事業,TDC Shipping SA"	商船三井	第一中央汽船	1.93	Completed	-88.8192	-12.2127	-8.94208	1238.16	876.857	0.764461	9.07206	9663.29					9132 JP	408	Transportation	9104 JP	8571	Transportation			"Commercial Services, Transportation"						1714.55	3576.42		
M&A	03/07/2012	イーツアー	EMCOMホールディングス	"ＳＢＩホールディングス,ドリームインキュベータ"	1.93	Completed						-52.2149	1.30278	30.5773							"Internet, Commercial Services"	7954 JP	10	Diversified Finan Serv	ETOURZ JP		Leisure Time									
M&A	04/28/2011	ライフ	アイフル		1.93	Completed					260.933	13.4602		1191.63							N.A.	8515 JP	2135	Diversified Finan Serv	8587 JP	1506	Diversified Finan Serv						48.875	38.863		
M&A	02/27/2009	ムーン	相鉄流通サービス	小僧寿し	1.93	Completed	1.00203	0.722557	49.4388	60.5389									9973 JP	69	Food	SDSTRZ JP		Real Estate	MOONKZ JP		Retail									
M&A	12/05/2001	E-Shopping Books Corp	Zホールディングス		1.93	Completed					2578.71	12.4779	65.4058	12260.2							N.A.	4689 JP	22531	Internet	59921Z JP		Internet						14.599	11.555		
M&A	12/05/2011	いいもの王国	プライベート･インベスター	ファンケル	1.93	Completed	149.472	10.6699	70.0405	1068.75									4921 JP	1277	Cosmetics/Personal Care			Retail	7786584Z JP		Retail				90.461	74.493				
M&A	04/25/2013	スタジオアライブ土地建物一式	テキサス	スペースシャワーネットワーク	1.93	Completed		-2.47047	21.3586	115.29									4838 JP	242	Media	0768315D JP		Commercial Services			Real Estate									
M&A	08/21/2014	株式会社アイプラン	Marusan Syokai Ltd		1.93	Completed															N.A.	0044663D JP		Retail	1053176D JP		Commercial Services									
M&A	03/31/2010	マザーズオークション	ミクコーポレーション	日本アセットマーケティング	1.93	Completed	113.772	34.7467	38.8253	209.331									8922 JP	187	Real Estate	MKCORZ JP		Engineering&Construction	MTACTZ JP		Real Estate									
M&A	06/08/2012	土地及び建物	トーヨーテクノ	安楽亭	1.93	Completed	-2.69916	-4.1573	63.2996	249.163									7562 JP	3006	Retail	0539887D JP		Engineering&Construction			Home Builders									
M&A	04/21/2015	福崎事務所	日工	アマテイ	1.92	Pending	1.78082	0.501407	16.7596	41.6682	27.8394	5.75713	26.256	370.178					5952 JP	171	Metal Fabricate/Hardware	6306 JP	861	Machinery-Constr&Mining			Real Estate									
M&A	01/14/2014	賃貸物件	Unnamed Buyer	エスポア	1.92	Completed	2.43262	5.4276	18.8822	13.2768									3260 JP	5	Real Estate			Investment Companies			Real Estate									
M&A	04/24/2006	ハブ・ア・グッド	ＣＩＪ		1.92	Completed					14.5314	6.79973	19.3621	191.535							N.A.	4826 JP	1547	Software	TRYKKZ JP		Software									
M&A	02/09/2021	土地及び建物/東京都調布市国領町７‐54‐７	Unnamed Buyer	ＩＤホールディングス	1.92	Pending	18.7024	5.42113	24.7936	248.434									4709 JP	2555	Computers			Investment Companies			Real Estate				68.3	62.4				
M&A	02/19/2001	Land	Daiichi Jyutaku Co	第一工業製薬	1.92	Completed	79.2165	8.13071	25.9825	562.809									4461 JP	1061	Chemicals			Chemicals			Chemicals				382.967	338.067				
M&A	06/01/2011	パークキューブ市ヶ谷	日本アコモデーションファンド投資法人		1.92	Completed					137.672	45.9181		217.934							N.A.	3226 JP		REITS			Real Estate									
M&A	12/26/2016	House Bank International KK	S&Gハウジング	バルクホールディングス	1.92	Completed	-0.811091	-10.3783	38.1993	14.8335									2467 JP	58	Commercial Services	1478257D JP		Real Estate	5913150Z JP		Home Builders									
M&A	01/25/2000	Nihon Silica Glass Co Ltd	東ソー		1.92	Completed					1492.75	15.2935	30.5968	7302.89							N.A.	4042 JP	13631	Chemicals			N.A.						251.567	270.826		
M&A	03/16/2005	名古屋直営店	中日本興業	ｶﾙﾁｭｱ･ｺﾝﾋﾞﾆｴﾝｽ･ｸﾗﾌﾞ	1.92	Completed	232.633	8.39853	41.4885	1989.14	-1.389	-13.2118	47.3498	22.8148					4756 JP	4978	Retail	9643 JP	55	Entertainment			Retail				57.83	50.93				
M&A	03/30/2015	森田工産	エスイー		1.92	Pending					20.1956	6.789	27.6941	220.399							N.A.	3423 JP	526	Building Materials	1254676D JP		Building Materials									
M&A	11/29/2007	賃貸集合住宅/勝どき	プライベート･インベスター	オープンインタフェース	1.91	Completed	2.00016	-94.6533	-6.32999	8.19929									4302 JP	62	Software			Investment Companies			Real Estate									
M&A	09/28/2012	アーツ証券	プライベート･インベスター	インタートレード	1.91	Completed	2.08435	8.3056	29.7052	22.389									3747 JP	89	Software			Investment Companies	ARTSCZ JP		Diversified Finan Serv									
M&A	02/28/2017	株式会社シンクスクエア	システム情報		1.91	Completed					15.4925	12.4098	21.5101	118.669							N.A.	3677 JP	789	Software	1491943D JP		Software									
M&A	12/15/2005	イージーシステムズ	SBIネットシステムズ		1.91	Completed					3.0635	-2.34849	11.2062	68.5583							N.A.	2355 JP	232	Computers	EZSYSZ JP		Software									
M&A	12/15/2020	明和物産	カクヤスグループ	日本創発グループ	1.91	Pending	23.0117	0.983373	26.6505	500.489	-18.8038	-3.40683	21.0188	770.571					7814 JP	2795	Commercial Services	7686 JP	1653	Beverages	1853456D JP		Agriculture									
M&A	09/14/2015	大幸食品株式会社	Plana Corp KK	ワイエスフード	1.91	Completed	0.227111	-4.48033	48.858	12.367									3358 JP	71	Retail	PLANAZ JP		Advertising	1315913D JP		Food									
M&A	05/16/2018	KF Instruments India Pvt Ltd	フジモールド	コニシ	1.91	Completed	92.6571	5.96396	17.8735	1223.99									4956 JP	1542	Chemicals	7847297Z JP		Hand/Machine Tools	1619403D IN		Miscellaneous Manufactur									
M&A	07/16/2021	トピカ	イルグルム		1.91	Pending					6.23381	13.6657	70.3546	27.1234							N.A.	3690 JP	181	Internet	1903929D JP		Internet									
M&A	08/14/2015	福祉の街	セントケア・ホールディング		1.91	Completed					36.9014	6.32454	14.1432	437.267							N.A.	2374 JP	3926	Healthcare-Services	5630625Z JP		Commercial Services						88.7	80.1		
M&A	02/20/2003	EP Operation	インプレス開発	Entrepia Solution Inc	1.9	Completed					102.922	1.96751	17.9221	2630.31					177935Z US		Investment Companies	2725 JP	926	Telecommunications	EPOERZ JP		Investment Companies									
M&A	03/06/2020	NIC Autotec Thailand Co Ltd	エヌアイシ・オートテック		1.9	Pending					5.32944	4.75439	21.1912	67.1275							N.A.	5742 JP	255	Mining	1789313D TB		Mining									
M&A	01/12/2012	携帯電話他各種モバイル通信機器の店頭販売	コスモネット	ネクスグループ	1.9	Completed	-4.59376	-10.4253	50.2608	51.3861									6634 JP	254	Electrical Compo&Equip	5819237Z JP		Telecommunications			Retail									
M&A	09/26/2019	プロシード東川口	Unnamed Buyer	スターツプロシード投資法人	1.9	Pending	37.2625	42.6592		58.6161									8979 JP		REITS			Investment Companies			Real Estate									
M&A	05/09/2011	ＩＭＪエンタテインメント	ｶﾙﾁｭｱ･ｺﾝﾋﾞﾆｴﾝｽ･ｸﾗﾌﾞ	アイ・エム・ジェイ	1.9	Completed	8.98897	3.34852	17.8382	179.551	232.633	8.39853	41.4885	1989.14					4305 JP		Internet	4756 JP	4978	Retail	IMETMZ JP		Advertising						57.83	50.93		
M&A	02/08/2005	Water transportation business	東京計器	沖電気工業	1.89	Completed	193.561	1.94296	24.9702	3675.87	21.3868	2.77209	25.6502	389.648					6703 JP	15639	Telecommunications	7721 JP	1672	Electronics			Commercial Services				150.173	50.33				
M&A	09/28/2004	カメオインタアクティブ	イーフロンティア	メガチップス	1.89	Completed	68.2372	8.0046	15.3261	751.795									6875 JP	379	Semiconductors	EZFROZ JP		Software	CMOITZ JP		Semiconductors				182.686	168.444				
M&A	04/23/2009	２階建倉庫	東陽機械製作所	モリシタ	1.89	Completed	4.21471	1.94068	22.367	81.8435									3594 JP		Home Furnishings	TYMNFZ JP		Miscellaneous Manufactur			Real Estate									
M&A	04/14/2009	フリーポート	ＴＣＢホールディングス		1.89	Completed					-0.67992	-4.1875	37.5537	21.7775							N.A.	2356 JP	73	Telecommunications	FRPRTZ JP		Commercial Services									
M&A	07/24/2017	Northern Lights Co Ltd	リアルワールド		1.89	Completed					-1.74294	-82.0509		2.72894							N.A.	3691 JP	30	Computers	0924608D JP		Advertising									
M&A	03/18/2013	旧千葉工場	Kobayashi Shoji Co Ltd	パンチ工業	1.89	Completed	31.0151	6.89866	28.8979	324.712									6165 JP	4006	Hand/Machine Tools	7909601Z JP		Housewares			Real Estate									
M&A	03/13/2002	Land and Building in Fukuyama City	Tsuchiya Goshi Kaisha	日東製網	1.89	Completed	10.9889	3.50893	20.9181	162.833									3524 JP	1064	Textiles	TGKZ JP		Real Estate			Textiles									
M&A	05/13/2008	ユージン	タカラトミー		1.89	Completed					163.665	6.56332	39.9332	1403.87	-2.24425	-5.76085	28.8253	93.5867			N.A.	7867 JP	2379	Toys/Games/Hobbies	7828 JP	116	Toys/Games/Hobbies						103.6	87.2		
M&A	08/09/2017	日本クラウド証券	Aaron Asset Management KK		1.89	Completed															N.A.	1562338D JP		Investment Companies	1562335D JP		Diversified Finan Serv									
M&A	07/31/2013	株式会社ナゴヤセーレン	セーレン		1.88	Completed					141.348	9.89332	28.6351	986.12							N.A.	3569 JP	5590	Textiles	7924889Z JP		Textiles						179.16	152.117		
M&A	08/11/2020	Candle	ＨＡＣＫ　ＪＡＰＡＮホールディングス	クルーズ	1.88	Pending	20.795	6.25775	25.5846	291.24									2138 JP	337	Internet	0979680D JP		Diversified Finan Serv	1488569D JP		Computers									
M&A	01/17/2009	Thai Kameda Co Ltd	亀田製菓	"三菱商事,泰ＭＣ商事"	1.88	Completed					94.9677	5.43859	40.1501	922.57							"Distribution/Wholesale, Investment Companies"	2220 JP	3362	Food	3167920Z TB		Food						246.4	222.35		
M&A	09/04/2014	フード・プラネット	セノーテキャピタル		1.88	Completed									-5.21923	-51.1661	69.0023	12.2586			N.A.	CNTCPZ JP		Investment Companies	7853 JP	83	Software									
M&A	05/09/2002	Land & Building in Yokohama City	Whistle Miyoshi KK	箱根登山鉄道	1.88	Completed													9004 JP	196	Transportation	WMYZ JP		Retail			Real Estate									
M&A	02/08/2011	SBMグルメソリューションズ	ｅ-まちタウン		1.88	Completed					11.8089	5.27616	50.1896	146.71							N.A.	4747 JP	55	Internet	SBMGSZ JP		Internet									
M&A	05/17/2007	ハイクリップス	綜合臨床ホールディングス	"ジャフコグループ株式会社,メディビックグループ"	1.88	Completed					5.40625	8.7535	33.4076	46.4302							"Commercial Services, Private Equity"	2399 JP	630	Healthcare-Services	HYCLPZ JP		Healthcare-Services						28	24		
M&A	10/30/2006	エスト	プライベート･インベスター	エム・エイチ・グループ	1.88	Completed	-0.126639	-2.93743	24.8164	17.0434									9439 JP	223	Retail			Retail	ESTCOZ JP		Retail									
M&A	05/06/2016	コンセック第二ビル	Unnamed Buyer	コンセック	1.88	Pending	2.17247	0.910623	23.4978	92.4066									9895 JP	422	Hand/Machine Tools			Investment Companies			Real Estate									
M&A	04/27/2007	テクノベンチャー	プライベート･インベスター	フード・プラネット	1.88	Completed	-5.21923	-51.1661	69.0023	12.2586									7853 JP	83	Software			Private Equity	TCNVRZ JP		Private Equity									
M&A	12/13/2005	NTT-ATエムタック	ＤＰＧホールディングス		1.87	Completed					-2.5714	-42.9062	54.2935	10.5025							N.A.	3781 JP	29	Internet	MTACKZ JP		Computers									
M&A	11/28/2019	介護施設/福岡	社会福祉法人 あきの会	シダー	1.87	Pending	12.2948	4.02851	12.4865	147.585									2435 JP	1299	Healthcare-Services	1769170D JP		Healthcare-Services			Real Estate									
M&A	06/26/2007	ＮＫＲ呉服町	大和証券リビング投資法人		1.87	Completed					130.029	44.1808		194.904							N.A.	8986 JP		REITS			Real Estate									
M&A	12/26/2012	ゴルフクラブ	サニーヘルス	アジアゲートホールディングス	1.87	Completed	-2.38807	-6.02175	21.7902	55.679									1783 JP	174	Holding Companies-Divers	SUNNYZ JP		Food			N.A.									
M&A	06/10/2008	ハウジング恒産	三光ソフランホールディングス		1.87	Completed					9.97685	3.33573	21.4404	252.515							N.A.	1729 JP	25	Home Builders	HUSGKZ JP		Home Builders									
M&A	04/17/2012	エンジェリーベ	ＲＩＺＡＰグループ		1.86	Completed					155.08	2.6456	46.8601	1628.49							N.A.	2928 JP	9231	Retail	RNGELZ JP		Retail									
M&A	03/24/2016	アーツ	エム・エイチ・グループ	"サブリナフェア,Baccass KK"	1.86	Completed					-0.126639	-2.93743	24.8164	17.0434							Retail	9439 JP	223	Retail	1392118D JP		Retail									
M&A	12/20/2001	５５ステーション	ｶﾙﾁｭｱ･ｺﾝﾋﾞﾆｴﾝｽ･ｸﾗﾌﾞ	ダイエー	1.86	Completed	-16.9634	-1.86017	29.5878	7219.25	232.633	8.39853	41.4885	1989.14	9.06099	1.15303	37.4845	223.314	8263 JP	33160	Retail	4756 JP	4978	Retail	4702 JP		Retail				-20.11	-51.54	57.83	50.93		
M&A	06/12/2019	鳴尾社宅	Unnamed Buyer	ダントーホールディングス	1.86	Pending	-10.4257	-26.3847	30.988	50.1936									5337 JP	236	Housewares			Investment Companies			Real Estate									
M&A	06/25/2021	マイクロブラッドサイエンス	プロルート丸光	"プライベート･インベスター,環境技研,和光化学,ＭＲＴ"	1.86	Completed					1.10442	0.728108	24.1672	52.1358							"Commercial Services, Pharmaceuticals, Investment Companies, Environmental Control"	8256 JP	93	Distribution/Wholesale	1898610D JP		Healthcare-Products									
M&A	11/09/2000	Lim Tec Co Ltd	中外鉱業		1.86	Completed					5.494	1.17087	4.71992	401.796							N.A.	1491 JP	114	Mining	0816317D JP		Computers									
M&A	03/12/2018	サイタスマネジメント	ﾎﾟｰﾙﾄｩｳｨﾝ･ﾋﾟｯﾄｸﾙｰﾎｰﾙﾃﾞｨﾝｸﾞｽ		1.86	Completed					38.9429	11.5832	29.6723	279.279							N.A.	3657 JP	2276	Computers	STSMGZ JP		Computers						64.7	56.7		
M&A	12/26/2006	土地及び建物	三菱地所	北弘電社 　	1.86	Completed		1.10942	10.4286	112.758	3056.73	18.5071	26.0062	11811.2					1734 JP	217	Engineering&Construction	8802 JP	9982	Real Estate			Real Estate						121.744	112.294		
M&A	11/12/2004	アリエルネットワークス	ワークスアプリケーションズ		1.86	Completed					26.734	7.73323	43.1733	262.9							N.A.	4329 JP	2281	Software	ARLNTZ JP		Software									
M&A	08/15/2008	エムアップAE	アドウェイズ		1.86	Completed					17.9229	4.17118	21.8577	392.344							N.A.	2489 JP	807	Internet	TOBETZ JP		Internet						11.2	9.4		
M&A	11/22/2001	Daiichi Tsushin Co Ltd	ＧＭＯインターネット		1.86	Completed					402.911	15.1836	51.3078	2108.99							N.A.	9449 JP	5225	Internet	DTCZ JP		Internet						136.137	133.437		
M&A	06/27/2011	エコモード	ハードオフコーポレーション		1.85	Completed					14.7298	4.70813	68.7157	211.511							N.A.	2674 JP	1993	Retail	ECMODZ JP		Retail									
M&A	08/10/2018	調剤薬局事業	ソフィアホールディングス	有限会社ケイアンドワイ	1.85	Completed					11.8396	6.87074	33.5318	109.062					1646273D JP		Software	6942 JP	228	Computers			Pharmaceuticals									
M&A	03/27/2020	ネクストライン	日本ＰＣサービス		1.85	Pending					2.66118	2.59201	34.7097	57.8467							N.A.	6025 JP	355	Computers	1793020D JP		Telecommunications									
M&A	04/03/2007	宅配事業	関門海	トドクック	1.85	Completed					-5.86223	-26.9679	59.4077	25.2725					KANEJZ JP		Food	3372 JP	207	Retail			Food									
M&A	06/29/2006	パーソナルケアスタッフ株式会社	日総ニフティ株式会社	ＦＤＫ	1.85	Completed	38.4811	3.26136	18.9133	583.764									6955 JP	2486	Electronics	NSNFTZ JP		Commercial Services	PSNCSZ JP		Commercial Services									
M&A	06/16/2008	ジイズスタッフ	アクモス	エスピーシー	1.85	Completed					5.18545	11.0546	36.6679	42.5129					MRITOZ JP		Commercial Services	6888 JP	459	Electronics	GSSTFZ JP		Software									
M&A	06/29/2004	しんわディーシーカード	九州親和ホールディングス		1.85	Completed						-96.7538		568.596							N.A.	8340 JP	2032	Banks	SNWDCZ JP		Diversified Finan Serv									
M&A	04/17/2007	三明社員寮	ヒップ	関西ゴルフ倶楽部	1.85	Completed					2.82667	5.61572	19.1178	46.9067					SANMKZ JP		Leisure Time	2136 JP	825	Commercial Services			Real Estate									
M&A	03/01/2017	計測技研	エヌエフホールディングス		1.85	Completed					8.76241	6.68017	33.5377	100.981							N.A.	6864 JP	377	Electronics	1492174D JP		Software									
M&A	08/02/2002	Land & Factory in Fukushima Pref	Amesho Hyakkatten KK	山水電気	1.85	Completed	-2.3358	-1205.85	12.1389	0.193925									6793 JP	5	Home Furnishings	AMHZ JP		Retail			Real Estate									
M&A	05/24/2006	日本セラミックエンジニアリング	美濃窯業		1.85	Completed					14.3806	9.52484	26.5439	110.234							N.A.	5356 JP	329	Building Materials	JPCREZ JP		Commercial Services									
M&A	03/31/2006	カワキ計測工業	ヨシタケ		1.85	Completed					8.67957	7.87452	39.522	59.904							N.A.	6488 JP	469	Metal Fabricate/Hardware	KWKMIZ JP		Metal Fabricate/Hardware									
M&A	02/23/2011	アブレストながせ	Unnamed Buyer	大和証券リビング投資法人	1.85	Completed	130.029	44.1808		194.904									8986 JP		REITS			REITS			Real Estate									
M&A	01/30/2008	オアシスソリューション	複数買収者	ルーデン・ホールディングス	1.85	Completed	0.739069	2.76694	34.6478	25.3162									1400 JP	69	Commercial Services			"Distribution/Wholesale, Private Equity"	OASYSZ JP		Environmental Control									
