日経会社コード,企業名称,株式コード,決算期,決算種別,連結基準,<貸借対照表（資産）>現金・預金／現金及び現金同等物(百万円)
0015200,長谷川香料,4958,2013/09,10,1,8105
0015200,長谷川香料,4958,2014/09,10,1,10409
0015200,長谷川香料,4958,2015/09,10,1,9674
0015200,長谷川香料,4958,2016/09,10,1,11336
0015200,長谷川香料,4958,2017/09,10,1,10802
0015200,長谷川香料,4958,2018/09,10,1,12121
0015200,長谷川香料,4958,2019/09,10,1,15730
0015200,長谷川香料,4958,2020/09,10,1,16584
0015263,アクシアル　リテイリング,8255,1988/03,10,1,1408
0015263,アクシアル　リテイリング,8255,1989/03,10,1,1729
0015263,アクシアル　リテイリング,8255,1990/03,10,1,2636
0015263,アクシアル　リテイリング,8255,1991/03,10,1,3761
0015263,アクシアル　リテイリング,8255,2000/03,10,1,4093
0015263,アクシアル　リテイリング,8255,2001/03,10,1,3461
0015263,アクシアル　リテイリング,8255,2002/03,10,1,3404
0015263,アクシアル　リテイリング,8255,2003/03,10,1,2437
0015263,アクシアル　リテイリング,8255,2004/03,10,1,2053
0015263,アクシアル　リテイリング,8255,2005/03,10,1,3962
0015263,アクシアル　リテイリング,8255,2006/03,10,1,3751
0015263,アクシアル　リテイリング,8255,2007/03,10,1,6009
0015263,アクシアル　リテイリング,8255,2008/03,10,1,5757
0015263,アクシアル　リテイリング,8255,2009/03,10,1,5528
0015263,アクシアル　リテイリング,8255,2010/03,10,1,4611
0015263,アクシアル　リテイリング,8255,2011/03,10,1,6229
0015263,アクシアル　リテイリング,8255,2012/03,10,1,6715
0015263,アクシアル　リテイリング,8255,2013/03,10,1,5792
0015263,アクシアル　リテイリング,8255,2014/03,10,1,10946
0015263,アクシアル　リテイリング,8255,2015/03,10,1,12212
0015263,アクシアル　リテイリング,8255,2016/03,10,1,11310
0015263,アクシアル　リテイリング,8255,2017/03,10,1,10366
0015263,アクシアル　リテイリング,8255,2018/03,10,1,12137
0015263,アクシアル　リテイリング,8255,2019/03,10,1,10870
0015263,アクシアル　リテイリング,8255,2020/03,10,1,12376
0015315,日本ハウスホールディングス,1873,1995/10,10,1,10181
0015315,日本ハウスホールディングス,1873,1996/10,10,1,15445
0015315,日本ハウスホールディングス,1873,1997/10,10,1,6903
0015315,日本ハウスホールディングス,1873,1998/10,10,1,5901
0015315,日本ハウスホールディングス,1873,1999/10,10,1,7001
0015315,日本ハウスホールディングス,1873,2000/10,10,1,3353
0015315,日本ハウスホールディングス,1873,2001/10,10,1,1471
0015315,日本ハウスホールディングス,1873,2002/10,10,1,2124
0015315,日本ハウスホールディングス,1873,2003/10,10,1,2766
0015315,日本ハウスホールディングス,1873,2004/10,10,1,2825
0015315,日本ハウスホールディングス,1873,2005/10,10,1,1569
0015315,日本ハウスホールディングス,1873,2006/10,10,1,6916
0015315,日本ハウスホールディングス,1873,2007/10,10,1,6456
0015315,日本ハウスホールディングス,1873,2008/10,10,1,6222
0015315,日本ハウスホールディングス,1873,2009/10,10,1,2518
0015315,日本ハウスホールディングス,1873,2010/10,10,1,3928
0015315,日本ハウスホールディングス,1873,2011/10,10,1,4865
0015315,日本ハウスホールディングス,1873,2012/10,10,1,6516
0015315,日本ハウスホールディングス,1873,2013/10,10,1,8033
0015315,日本ハウスホールディングス,1873,2014/10,10,1,6060
0015315,日本ハウスホールディングス,1873,2015/10,10,1,7778
0015315,日本ハウスホールディングス,1873,2016/10,10,1,8334
0015315,日本ハウスホールディングス,1873,2017/10,10,1,10051
0015315,日本ハウスホールディングス,1873,2018/10,10,1,3374
0015315,日本ハウスホールディングス,1873,2019/10,10,1,4904
0015315,日本ハウスホールディングス,1873,2020/10,10,1,4915
0015347,日立物流,9086,1982/03,10,1,16786
0015347,日立物流,9086,1983/03,10,1,14727
0015347,日立物流,9086,1984/03,10,1,14037
0015347,日立物流,9086,1985/03,10,1,15489
0015347,日立物流,9086,1986/03,10,1,15189
0015347,日立物流,9086,1987/03,10,1,16763
0015347,日立物流,9086,1988/03,10,1,18588
0015347,日立物流,9086,1989/03,10,1,28956
0015347,日立物流,9086,1990/03,10,1,36703
0015347,日立物流,9086,1991/03,10,1,32067
0015347,日立物流,9086,1992/03,10,1,33278
0015347,日立物流,9086,1993/03,10,1,32145
0015347,日立物流,9086,1994/03,10,1,26114
0015347,日立物流,9086,1995/03,10,1,27588
0015347,日立物流,9086,1996/03,10,1,22025
0015347,日立物流,9086,1997/03,10,1,21063
0015347,日立物流,9086,1998/03,10,1,22000
0015347,日立物流,9086,1999/03,10,1,20421
0015347,日立物流,9086,2000/03,10,1,23893
0015347,日立物流,9086,2001/03,10,1,18221
0015347,日立物流,9086,2002/03,10,1,13175
0015347,日立物流,9086,2003/03,10,1,13941
0015347,日立物流,9086,2004/03,10,1,11529
0015347,日立物流,9086,2005/03,10,1,8685
0015347,日立物流,9086,2006/03,10,1,6832
0015347,日立物流,9086,2007/03,10,1,4116
0015347,日立物流,9086,2008/03,10,1,4818
0015347,日立物流,9086,2009/03,10,1,4491
0015347,日立物流,9086,2010/03,10,1,7669
0015347,日立物流,9086,2011/03,10,1,5944
0015347,日立物流,9086,2012/03,10,1,17889
0015347,日立物流,9086,2013/03,10,1,13425
0015347,日立物流,9086,2014/03,10,3,33994
0015347,日立物流,9086,2014/03,10,1,17397
0015347,日立物流,9086,2015/03,10,3,34980
0015347,日立物流,9086,2015/03,10,1,20500
0015347,日立物流,9086,2016/03,10,3,49192
0015347,日立物流,9086,2017/03,10,3,58205
0015347,日立物流,9086,2018/03,10,3,64133
0015347,日立物流,9086,2019/03,10,3,109177
0015347,日立物流,9086,2020/03,10,3,139834
0015367,ＣＩＪ,4826,1999/06,10,1,744
0015367,ＣＩＪ,4826,2000/06,10,1,705
0015367,ＣＩＪ,4826,2001/06,10,1,390
0015367,ＣＩＪ,4826,2002/06,10,1,2870
0015367,ＣＩＪ,4826,2003/06,10,1,2680
0015367,ＣＩＪ,4826,2004/06,10,1,2567
0015367,ＣＩＪ,4826,2005/06,10,1,4659
0015367,ＣＩＪ,4826,2006/06,10,1,6718
0015367,ＣＩＪ,4826,2007/06,10,1,5416
0015367,ＣＩＪ,4826,2008/06,10,1,5844
0015367,ＣＩＪ,4826,2009/06,10,1,5707
0015367,ＣＩＪ,4826,2010/06,10,1,5696
0015367,ＣＩＪ,4826,2011/06,10,1,6080
0015367,ＣＩＪ,4826,2012/06,10,1,5891
0015367,ＣＩＪ,4826,2013/06,10,1,5979
0015367,ＣＩＪ,4826,2014/06,10,1,5829
0015367,ＣＩＪ,4826,2015/06,10,1,6571
0015367,ＣＩＪ,4826,2016/06,10,1,6690
0015367,ＣＩＪ,4826,2017/06,10,1,6305
0015367,ＣＩＪ,4826,2018/06,10,1,6149
0015367,ＣＩＪ,4826,2019/06,10,1,5445
0015367,ＣＩＪ,4826,2020/06,10,1,5957
0015398,エイチワン,5989,1999/03,10,1,443
0015398,エイチワン,5989,2000/03,10,1,368
0015398,エイチワン,5989,2001/03,10,1,197
0015398,エイチワン,5989,2002/03,10,1,177
0015398,エイチワン,5989,2003/03,10,1,159
0015398,エイチワン,5989,2004/03,10,1,181
0015398,エイチワン,5989,2005/03,10,1,449
0015398,エイチワン,5989,2006/03,10,1,633
0015398,エイチワン,5989,2007/03,10,1,2195
0015398,エイチワン,5989,2008/03,10,1,3952
0015398,エイチワン,5989,2009/03,10,1,6853
0015398,エイチワン,5989,2010/03,10,1,6705
0015398,エイチワン,5989,2011/03,10,1,9242
0015398,エイチワン,5989,2012/03,10,1,7472
0015398,エイチワン,5989,2013/03,10,1,5211
0015398,エイチワン,5989,2014/03,10,1,4580
0015398,エイチワン,5989,2015/03,10,3,5096
0015398,エイチワン,5989,2015/03,10,1,5015
0015398,エイチワン,5989,2016/03,10,3,4269
0015398,エイチワン,5989,2016/03,10,1,4139
0015398,エイチワン,5989,2017/03,10,3,2272
0015398,エイチワン,5989,2018/03,10,3,2866
0015398,エイチワン,5989,2019/03,10,3,2438
0015398,エイチワン,5989,2020/03,10,3,12704
0015552,フジッコ,2908,1989/03,10,1,5581
0015552,フジッコ,2908,1990/03,10,1,3986
0015552,フジッコ,2908,1991/03,10,1,5048
0015552,フジッコ,2908,1992/03,10,1,4112
0015552,フジッコ,2908,1993/03,10,1,5017
0015552,フジッコ,2908,1994/03,10,1,4963
0015552,フジッコ,2908,1995/03,10,1,5326
0015552,フジッコ,2908,1996/03,10,1,5362
0015552,フジッコ,2908,1997/03,10,1,5909
0015552,フジッコ,2908,1998/03,10,1,6882
0015552,フジッコ,2908,1999/03,10,1,7698
0015552,フジッコ,2908,2000/03,10,1,9070
0015552,フジッコ,2908,2001/03,10,1,9609
0015552,フジッコ,2908,2002/03,10,1,9606
0015552,フジッコ,2908,2003/03,10,1,14148
0015552,フジッコ,2908,2004/03,10,1,17298
0015552,フジッコ,2908,2005/03,10,1,17148
0015552,フジッコ,2908,2006/03,10,1,18123
0015552,フジッコ,2908,2007/03,10,1,13214
0015552,フジッコ,2908,2008/03,10,1,11209
0015552,フジッコ,2908,2009/03,10,1,10389
0015552,フジッコ,2908,2010/03,10,1,11427
0015552,フジッコ,2908,2011/03,10,1,13208
0015552,フジッコ,2908,2012/03,10,1,14733
0015552,フジッコ,2908,2013/03,10,1,15369
0015552,フジッコ,2908,2014/03,10,1,14774
0015552,フジッコ,2908,2015/03,10,1,16231
0015552,フジッコ,2908,2016/03,10,1,13643
0015552,フジッコ,2908,2017/03,10,1,15635
0015552,フジッコ,2908,2018/03,10,1,12867
0015552,フジッコ,2908,2019/03,10,1,15224
0015552,フジッコ,2908,2020/03,10,1,14605
0015555,平田機工,6258,2005/03,10,1,5631
0015555,平田機工,6258,2006/03,10,1,5846
0015555,平田機工,6258,2007/03,10,1,5454
0015555,平田機工,6258,2008/03,10,1,5203
0015555,平田機工,6258,2009/03,10,1,11116
0015555,平田機工,6258,2010/03,10,1,10121
0015555,平田機工,6258,2011/03,10,1,7924
0015555,平田機工,6258,2012/03,10,1,7549
0015555,平田機工,6258,2013/03,10,1,5351
0015555,平田機工,6258,2014/03,10,1,8569
0015555,平田機工,6258,2015/03,10,1,9389
0015555,平田機工,6258,2016/03,10,1,7631
0015555,平田機工,6258,2017/03,10,1,8311
0015555,平田機工,6258,2018/03,10,1,10923
0015555,平田機工,6258,2019/03,10,1,11337
0015555,平田機工,6258,2020/03,10,1,10972
0015559,イオンフィナンシャルサービス,8570,1994/02,10,1,1703
0015559,イオンフィナンシャルサービス,8570,1995/02,10,1,3325
0015559,イオンフィナンシャルサービス,8570,1996/02,10,1,4636
0015559,イオンフィナンシャルサービス,8570,1997/02,10,1,7500
0015559,イオンフィナンシャルサービス,8570,1998/02,10,1,7981
0015559,イオンフィナンシャルサービス,8570,1999/02,10,1,8297
0015559,イオンフィナンシャルサービス,8570,2000/02,10,1,11215
0015559,イオンフィナンシャルサービス,8570,2001/02,10,1,12222
0015559,イオンフィナンシャルサービス,8570,2002/02,10,1,16169
0015559,イオンフィナンシャルサービス,8570,2003/02,10,1,16595
0015559,イオンフィナンシャルサービス,8570,2004/02,10,1,15999
0015559,イオンフィナンシャルサービス,8570,2005/02,10,1,16688
0015559,イオンフィナンシャルサービス,8570,2006/02,10,1,16502
0015559,イオンフィナンシャルサービス,8570,2007/02,10,1,28725
0015559,イオンフィナンシャルサービス,8570,2008/02,10,1,17499
0015559,イオンフィナンシャルサービス,8570,2009/02,10,1,61033
0015559,イオンフィナンシャルサービス,8570,2010/02,10,1,23875
0015559,イオンフィナンシャルサービス,8570,2011/02,10,1,30902
0015559,イオンフィナンシャルサービス,8570,2012/02,10,1,21250
0015559,イオンフィナンシャルサービス,8570,2013/03,10,1,517456
0015559,イオンフィナンシャルサービス,8570,2020/02,10,1,762891
0015571,富士製薬工業,4554,2013/09,10,1,6015
0015571,富士製薬工業,4554,2014/09,10,1,8173
0015571,富士製薬工業,4554,2015/09,10,1,5158
0015571,富士製薬工業,4554,2016/09,10,1,6815
0015571,富士製薬工業,4554,2017/09,10,1,5503
0015571,富士製薬工業,4554,2018/09,10,1,6251
0015571,富士製薬工業,4554,2019/09,10,1,8494
0015571,富士製薬工業,4554,2020/09,10,1,12041
0015575,Ｈ．Ｕ．グループホールディング,4544,1984/12,10,1,8948
0015575,Ｈ．Ｕ．グループホールディング,4544,1985/12,10,1,7774
0015575,Ｈ．Ｕ．グループホールディング,4544,1986/12,10,1,7651
0015575,Ｈ．Ｕ．グループホールディング,4544,1987/12,10,1,16877
0015575,Ｈ．Ｕ．グループホールディング,4544,1988/12,10,1,14351
0015575,Ｈ．Ｕ．グループホールディング,4544,1989/12,10,1,21299
0015575,Ｈ．Ｕ．グループホールディング,4544,1990/12,10,1,13690
0015575,Ｈ．Ｕ．グループホールディング,4544,1991/12,10,1,7371
0015575,Ｈ．Ｕ．グループホールディング,4544,1992/12,10,1,7153
0015575,Ｈ．Ｕ．グループホールディング,4544,1993/12,10,1,3850
0015575,Ｈ．Ｕ．グループホールディング,4544,1994/12,10,1,3824
0015575,Ｈ．Ｕ．グループホールディング,4544,1995/12,10,1,3157
0015575,Ｈ．Ｕ．グループホールディング,4544,1996/12,10,1,4123
0015575,Ｈ．Ｕ．グループホールディング,4544,1997/12,10,1,3662
0015575,Ｈ．Ｕ．グループホールディング,4544,1998/12,10,1,3955
0015575,Ｈ．Ｕ．グループホールディング,4544,1999/12,10,1,5129
0015575,Ｈ．Ｕ．グループホールディング,4544,2000/12,10,1,4603
0015575,Ｈ．Ｕ．グループホールディング,4544,2001/12,10,1,6211
0015575,Ｈ．Ｕ．グループホールディング,4544,2002/12,10,1,7835
0015575,Ｈ．Ｕ．グループホールディング,4544,2003/12,10,1,9862
0015575,Ｈ．Ｕ．グループホールディング,4544,2004/12,10,1,19412
0015575,Ｈ．Ｕ．グループホールディング,4544,2005/03,10,1,19959
0015575,Ｈ．Ｕ．グループホールディング,4544,2006/03,10,1,25261
0015575,Ｈ．Ｕ．グループホールディング,4544,2007/03,10,1,21246
0015575,Ｈ．Ｕ．グループホールディング,4544,2008/03,10,1,17401
0015575,Ｈ．Ｕ．グループホールディング,4544,2009/03,10,1,14555
0015575,Ｈ．Ｕ．グループホールディング,4544,2010/03,10,1,15601
0015575,Ｈ．Ｕ．グループホールディング,4544,2011/03,10,1,15740
0015575,Ｈ．Ｕ．グループホールディング,4544,2012/03,10,1,20866
0015575,Ｈ．Ｕ．グループホールディング,4544,2013/03,10,1,26877
0015575,Ｈ．Ｕ．グループホールディング,4544,2014/03,10,1,25683
0015575,Ｈ．Ｕ．グループホールディング,4544,2015/03,10,1,27300
0015575,Ｈ．Ｕ．グループホールディング,4544,2016/03,10,1,31756
0015575,Ｈ．Ｕ．グループホールディング,4544,2017/03,10,1,26558
0015575,Ｈ．Ｕ．グループホールディング,4544,2018/03,10,1,20455
0015575,Ｈ．Ｕ．グループホールディング,4544,2019/03,10,1,33699
0015575,Ｈ．Ｕ．グループホールディング,4544,2020/03,10,1,36357
0015579,冨士ダイス,6167,2013/03,10,1,4912
0015579,冨士ダイス,6167,2014/03,10,1,5583
0015579,冨士ダイス,6167,2015/03,10,1,5983
0015579,冨士ダイス,6167,2016/03,10,1,5764
0015579,冨士ダイス,6167,2017/03,10,1,5681
0015579,冨士ダイス,6167,2018/03,10,1,5731
0015579,冨士ダイス,6167,2019/03,10,1,4570
0015579,冨士ダイス,6167,2020/03,10,1,5153
0015593,フジシールインターナショナル,7864,1997/03,10,1,2267
0015593,フジシールインターナショナル,7864,1998/03,10,1,1605
0015593,フジシールインターナショナル,7864,1999/03,10,1,1459
0015593,フジシールインターナショナル,7864,2000/03,10,1,2819
0015593,フジシールインターナショナル,7864,2001/03,10,1,2817
0015593,フジシールインターナショナル,7864,2002/03,10,1,4303
0015593,フジシールインターナショナル,7864,2003/03,10,1,5112
0015593,フジシールインターナショナル,7864,2004/03,10,1,5689
0015593,フジシールインターナショナル,7864,2005/03,10,1,5118
0015593,フジシールインターナショナル,7864,2006/03,10,1,5648
0015593,フジシールインターナショナル,7864,2007/03,10,1,3145
0015593,フジシールインターナショナル,7864,2008/03,10,1,4958
0015593,フジシールインターナショナル,7864,2009/03,10,1,5968
0015593,フジシールインターナショナル,7864,2010/03,10,1,5454
0015593,フジシールインターナショナル,7864,2011/03,10,1,7881
0015593,フジシールインターナショナル,7864,2012/03,10,1,7682
0015593,フジシールインターナショナル,7864,2013/03,10,1,10734
0015593,フジシールインターナショナル,7864,2014/03,10,1,9261
0015593,フジシールインターナショナル,7864,2015/03,10,1,7908
0015593,フジシールインターナショナル,7864,2016/03,10,1,7747
0015593,フジシールインターナショナル,7864,2017/03,10,1,12373
0015593,フジシールインターナショナル,7864,2018/03,10,1,8929
0015593,フジシールインターナショナル,7864,2019/03,10,1,10392
0015593,フジシールインターナショナル,7864,2020/03,10,1,11832
0015599,フジ・メディア・ホールディング,4676,1996/03,10,1,30892
0015599,フジ・メディア・ホールディング,4676,1997/03,10,1,21043
0015599,フジ・メディア・ホールディング,4676,1998/03,10,1,19233
0015599,フジ・メディア・ホールディング,4676,1999/03,10,1,19955
0015599,フジ・メディア・ホールディング,4676,2000/03,10,1,22412
0015599,フジ・メディア・ホールディング,4676,2001/03,10,1,19920
0015599,フジ・メディア・ホールディング,4676,2002/03,10,1,24998
0015599,フジ・メディア・ホールディング,4676,2003/03,10,1,27188
0015599,フジ・メディア・ホールディング,4676,2004/03,10,1,26665
0015599,フジ・メディア・ホールディング,4676,2005/03,10,1,38855
0015599,フジ・メディア・ホールディング,4676,2006/03,10,1,49986
0015599,フジ・メディア・ホールディング,4676,2007/03,10,1,46368
0015599,フジ・メディア・ホールディング,4676,2008/03,10,1,64627
0015599,フジ・メディア・ホールディング,4676,2009/03,10,1,69265
0015599,フジ・メディア・ホールディング,4676,2010/03,10,1,109106
0015599,フジ・メディア・ホールディング,4676,2011/03,10,1,59251
0015599,フジ・メディア・ホールディング,4676,2012/03,10,1,43829
0015599,フジ・メディア・ホールディング,4676,2013/03,10,1,42107
0015599,フジ・メディア・ホールディング,4676,2014/03,10,1,37119
0015599,フジ・メディア・ホールディング,4676,2015/03,10,1,36851
0015599,フジ・メディア・ホールディング,4676,2016/03,10,1,50544
0015599,フジ・メディア・ホールディング,4676,2017/03,10,1,64081
0015599,フジ・メディア・ホールディング,4676,2018/03,10,1,85017
0015599,フジ・メディア・ホールディング,4676,2019/03,10,1,75655
0015599,フジ・メディア・ホールディング,4676,2020/03,10,1,76126
0015610,富士ピー・エス,1848,1995/09,10,1,4857
0015610,富士ピー・エス,1848,1996/09,10,1,5659
0015610,富士ピー・エス,1848,1997/09,10,1,4289
