日経会社コード,企業名称,決算期,決算種別,連結基準,<貸借対照表（資産）>商品・製品(百万円),<貸借対照表（資産）>半製品・仕掛品(百万円),<貸借対照表（資産）>原材料・貯蔵品(百万円),<貸借対照表（資産）>販売用不動産(百万円)
0002141,セイコーエプソン,2003/03,10,1,,,,
0002141,セイコーエプソン,2004/03,10,1,,,,
0002141,セイコーエプソン,2005/03,10,1,,,,
0002141,セイコーエプソン,2006/03,10,1,,,,
0002141,セイコーエプソン,2007/03,10,1,,,,
0002141,セイコーエプソン,2008/03,10,1,86344,49618,25394,
0002141,セイコーエプソン,2009/03,10,1,91471,36947,19132,
0002141,セイコーエプソン,2010/03,10,1,90284,39198,21710,
0002141,セイコーエプソン,2011/03,10,1,90900,37133,23876,
0002141,セイコーエプソン,2012/03,10,1,99472,41524,21258,
0002141,セイコーエプソン,2013/03,10,1,95853,45677,21998,
0002141,セイコーエプソン,2014/03,10,3,109708,49994,21877,
0002141,セイコーエプソン,2014/03,10,1,114369,44423,24835,
0002141,セイコーエプソン,2015/03,10,3,140825,54360,25239,
0002141,セイコーエプソン,2016/03,10,3,122013,52256,27338,
0002141,セイコーエプソン,2017/03,10,3,123050,55366,30095,
0002141,セイコーエプソン,2018/03,10,3,131612,55651,35964,
0002141,セイコーエプソン,2019/03,10,3,145064,61585,44113,
0002141,セイコーエプソン,2020/03,10,3,126262,54155,53016,
0002156,ノーリツ鋼機,1994/03,10,1,,,,
0002156,ノーリツ鋼機,1995/03,10,1,,,,
0002156,ノーリツ鋼機,1996/03,10,1,,,,
0002156,ノーリツ鋼機,1997/03,10,1,,,,
0002156,ノーリツ鋼機,1998/03,10,1,,,,
0002156,ノーリツ鋼機,1999/03,10,1,,,,
0002156,ノーリツ鋼機,2000/03,10,1,11394,8283,,
0002156,ノーリツ鋼機,2001/03,10,1,14267,11040,,
0002156,ノーリツ鋼機,2002/03,10,1,15973,12505,,
0002156,ノーリツ鋼機,2003/03,10,1,15492,10485,,
0002156,ノーリツ鋼機,2004/03,10,1,13501,11479,,
0002156,ノーリツ鋼機,2005/03,10,1,13307,11405,,
0002156,ノーリツ鋼機,2006/03,10,1,9327,8061,,
0002156,ノーリツ鋼機,2007/03,10,1,8981,8550,,
0002156,ノーリツ鋼機,2008/03,10,1,14331,1159,157,
0002156,ノーリツ鋼機,2009/03,10,1,10425,673,258,
0002156,ノーリツ鋼機,2010/03,10,1,11383,424,278,
0002156,ノーリツ鋼機,2011/03,10,1,6859,281,220,
0002156,ノーリツ鋼機,2012/03,10,1,5954,263,198,
0002156,ノーリツ鋼機,2013/03,10,1,6521,304,193,
0002156,ノーリツ鋼機,2014/03,10,1,7501,284,132,
0002156,ノーリツ鋼機,2015/03,10,3,7423,762,410,
0002156,ノーリツ鋼機,2015/03,10,1,7702,743,436,
0002156,ノーリツ鋼機,2016/03,10,3,2679,608,344,
0002156,ノーリツ鋼機,2016/03,10,1,,,,
0002156,ノーリツ鋼機,2017/03,10,3,3255,709,419,
0002156,ノーリツ鋼機,2018/03,10,3,3624,818,471,
0002156,ノーリツ鋼機,2019/03,10,3,3408,932,610,
0002156,ノーリツ鋼機,2020/03,10,3,3555,813,598,
0002156,ノーリツ鋼機,2020/12,10,3,4224,769,761,
0002278,タツモ,2002/12,10,1,,,,
0002278,タツモ,2003/12,10,1,,,,
0002278,タツモ,2004/12,10,1,,,,
0002278,タツモ,2005/12,10,1,,,,
0002278,タツモ,2006/12,10,1,,,,
0002278,タツモ,2007/12,10,1,,,,
0002278,タツモ,2008/12,10,1,76,4330,351,
0002278,タツモ,2009/12,10,1,81,2883,330,
0002278,タツモ,2010/12,10,1,75,3777,309,
0002278,タツモ,2011/12,10,1,99,2222,603,
0002278,タツモ,2012/12,10,1,89,2106,640,
0002278,タツモ,2013/12,10,1,90,4234,687,
0002278,タツモ,2014/12,10,1,95,3473,642,
0002278,タツモ,2015/12,10,1,97,2574,687,
0002278,タツモ,2016/12,10,1,88,4698,581,
0002278,タツモ,2017/12,10,1,74,6032,960,
0002278,タツモ,2018/12,10,1,70,7741,1339,
0002278,タツモ,2019/12,10,1,88,8462,1331,
0002278,タツモ,2020/12,10,1,82,9177,939,
0002291,レーザーテック,1989/06,10,1,,,,
0002291,レーザーテック,1990/06,10,1,,,,
0002291,レーザーテック,1991/06,10,1,,,,
0002291,レーザーテック,1992/06,10,1,,,,
0002291,レーザーテック,1993/06,10,1,,,,
0002291,レーザーテック,1994/06,10,1,,,,
0002291,レーザーテック,1995/06,10,1,,,,
0002291,レーザーテック,1996/06,10,1,,,,
0002291,レーザーテック,1997/06,10,1,,,,
0002291,レーザーテック,1998/06,10,1,,,,
0002291,レーザーテック,1999/06,10,1,,,,
0002291,レーザーテック,2000/06,10,1,,,,
0002291,レーザーテック,2001/06,10,1,14,1951,177,
0002291,レーザーテック,2002/06,10,1,,,,
0002291,レーザーテック,2003/06,10,1,,,,
0002291,レーザーテック,2004/06,10,1,,,,
0002291,レーザーテック,2005/06,10,1,,,,
0002291,レーザーテック,2006/06,10,1,,,,
0002291,レーザーテック,2007/06,10,1,,,,
0002291,レーザーテック,2008/06,10,1,,3683,410,
0002291,レーザーテック,2009/06,10,1,,3649,599,
0002291,レーザーテック,2010/06,10,1,,2461,542,
0002291,レーザーテック,2011/06,10,1,,2926,571,
0002291,レーザーテック,2012/06,10,1,,3676,444,
0002291,レーザーテック,2013/06,10,1,,3692,494,
0002291,レーザーテック,2014/06,10,1,,3566,713,
0002291,レーザーテック,2015/06,10,1,,3669,793,
0002291,レーザーテック,2016/06,10,1,,4392,1224,
0002291,レーザーテック,2017/06,10,1,,6540,1260,
0002291,レーザーテック,2018/06,10,1,,10317,2115,
0002291,レーザーテック,2019/06,10,1,,15479,3278,
0002291,レーザーテック,2020/06,10,1,,30083,3978,
0002296,日本マイクロニクス,2005/09,10,1,39,2358,303,
0002296,日本マイクロニクス,2006/09,10,1,125,3778,325,
0002296,日本マイクロニクス,2007/09,10,1,101,3400,454,
0002296,日本マイクロニクス,2008/09,10,1,137,3571,645,
0002296,日本マイクロニクス,2009/09,10,1,111,3237,331,
0002296,日本マイクロニクス,2010/09,10,1,164,2478,431,
0002296,日本マイクロニクス,2011/09,10,1,330,2368,527,
0002296,日本マイクロニクス,2012/09,10,1,216,1619,746,
0002296,日本マイクロニクス,2013/09,10,1,366,2017,582,
0002296,日本マイクロニクス,2014/09,10,1,790,1844,654,
0002296,日本マイクロニクス,2015/09,10,1,526,2182,758,
0002296,日本マイクロニクス,2016/09,10,1,582,1949,633,
0002296,日本マイクロニクス,2017/09,10,1,503,2638,1033,
0002296,日本マイクロニクス,2018/09,10,1,522,2356,1367,
0002296,日本マイクロニクス,2019/09,10,1,384,2450,1032,
0002296,日本マイクロニクス,2020/12,10,1,275,2700,1208,
0002310,伊藤忠テクノソリューションズ,1998/03,10,1,,,,
0002310,伊藤忠テクノソリューションズ,1999/03,10,1,,,,
0002310,伊藤忠テクノソリューションズ,2000/03,10,1,,,,
0002310,伊藤忠テクノソリューションズ,2001/03,10,1,,,,
0002310,伊藤忠テクノソリューションズ,2002/03,10,1,16592,1300,37,
0002310,伊藤忠テクノソリューションズ,2003/03,10,1,,,,
0002310,伊藤忠テクノソリューションズ,2004/03,10,1,,,,
0002310,伊藤忠テクノソリューションズ,2005/03,10,1,,,,
0002310,伊藤忠テクノソリューションズ,2006/03,10,1,,,,
0002310,伊藤忠テクノソリューションズ,2007/03,10,1,,,,
0002310,伊藤忠テクノソリューションズ,2008/03,10,1,10593,5470,5370,
0002310,伊藤忠テクノソリューションズ,2009/03,10,1,10632,8249,5351,
0002310,伊藤忠テクノソリューションズ,2010/03,10,1,8176,5065,6255,
0002310,伊藤忠テクノソリューションズ,2011/03,10,1,9447,5318,7278,
0002310,伊藤忠テクノソリューションズ,2012/03,10,1,11708,5224,6742,
0002310,伊藤忠テクノソリューションズ,2013/03,10,1,13427,5347,6588,
0002310,伊藤忠テクノソリューションズ,2014/03,10,3,16948,820,5804,
0002310,伊藤忠テクノソリューションズ,2014/03,10,1,16948,6712,5804,
0002310,伊藤忠テクノソリューションズ,2015/03,10,3,15639,227,5106,
0002310,伊藤忠テクノソリューションズ,2015/03,10,1,,,,
0002310,伊藤忠テクノソリューションズ,2016/03,10,3,13777,82,4628,
0002310,伊藤忠テクノソリューションズ,2017/03,10,3,19599,17,4429,
0002310,伊藤忠テクノソリューションズ,2018/03,10,3,20476,442,4658,
0002310,伊藤忠テクノソリューションズ,2019/03,10,3,22634,1505,4767,
0002310,伊藤忠テクノソリューションズ,2020/03,10,3,23666,858,4518,
0002363,図研,1985/10,10,1,,,,
0002363,図研,1986/10,10,1,,,,
0002363,図研,1987/10,10,1,,,,
0002363,図研,1988/10,10,1,,,,
0002363,図研,1989/10,10,1,,,,
0002363,図研,1990/10,10,1,,,,
0002363,図研,1991/10,10,1,,,,
0002363,図研,1992/03,10,1,,,,
0002363,図研,1993/03,10,1,,,,
0002363,図研,1994/03,10,1,,,,
0002363,図研,1995/03,10,1,,,,
0002363,図研,1996/03,10,1,,,,
0002363,図研,1997/03,10,1,,,,
0002363,図研,1998/03,10,1,,,,
0002363,図研,1999/03,10,1,,,,
0002363,図研,2000/03,10,1,,,,
0002363,図研,2001/03,10,1,,,,
0002363,図研,2002/03,10,1,,,,
0002363,図研,2003/03,10,1,,,,
0002363,図研,2004/03,10,1,,,,
0002363,図研,2005/03,10,1,,,,
0002363,図研,2006/03,10,1,,,,
0002363,図研,2007/03,10,1,,,,
0002363,図研,2008/03,10,1,33,80,142,
0002363,図研,2009/03,10,1,23,122,107,
0002363,図研,2010/03,10,1,76,58,11,
0002363,図研,2011/03,10,1,103,58,6,
0002363,図研,2012/03,10,1,169,75,2,
0002363,図研,2013/03,10,1,152,77,2,
0002363,図研,2014/03,10,1,176,49,1,
0002363,図研,2015/03,10,1,271,67,3,
0002363,図研,2016/03,10,1,250,39,4,
0002363,図研,2017/03,10,1,285,54,2,
0002363,図研,2018/03,10,1,269,95,3,
0002363,図研,2019/03,10,1,345,109,3,
0002363,図研,2020/03,10,1,403,264,1,
0002371,グローセル,1994/03,10,1,,,,
0002371,グローセル,1995/03,10,1,,,,
0002371,グローセル,1996/03,10,1,,,,
0002371,グローセル,1997/03,10,1,,,,
0002371,グローセル,1998/03,10,1,,,,
0002371,グローセル,1999/03,10,1,,,,
0002371,グローセル,2000/03,10,1,,,,
0002371,グローセル,2001/03,10,1,,,,
0002371,グローセル,2002/03,10,1,,,,
0002371,グローセル,2003/03,10,1,,,,
0002371,グローセル,2004/03,10,1,,,,
0002371,グローセル,2005/03,10,1,,,,
0002371,グローセル,2006/03,10,1,,,,
0002371,グローセル,2007/03,10,1,,,,
0002371,グローセル,2008/03,10,1,5424,,,
0002371,グローセル,2009/03,10,1,4744,,,
0002371,グローセル,2010/03,10,1,6521,,,
0002371,グローセル,2011/03,10,1,10005,38,,
0002371,グローセル,2012/03,10,1,11534,1,,
0002371,グローセル,2013/03,10,1,10924,17,,
0002371,グローセル,2014/03,10,1,10145,10,,
0002371,グローセル,2015/03,10,1,10133,2,,
0002371,グローセル,2016/03,10,1,9514,4,,
0002371,グローセル,2017/03,10,1,8645,3,,
0002371,グローセル,2018/03,10,1,10584,11,,
0002371,グローセル,2019/03,10,1,10438,9,,
0002371,グローセル,2020/03,10,1,9430,,,
0002388,モスフードサービス,1985/03,10,1,,,,
0002388,モスフードサービス,1986/03,10,1,,,,
0002388,モスフードサービス,1987/03,10,1,,,,
0002388,モスフードサービス,1988/03,10,1,,,,
0002388,モスフードサービス,1989/03,10,1,,,,
0002388,モスフードサービス,1990/03,10,1,,,,
0002388,モスフードサービス,1991/03,10,1,,,,
0002388,モスフードサービス,1992/03,10,1,,,,
0002388,モスフードサービス,1993/03,10,1,,,,
0002388,モスフードサービス,1994/03,10,1,,,,
0002388,モスフードサービス,1995/03,10,1,,,,
0002388,モスフードサービス,1996/03,10,1,,,,
0002388,モスフードサービス,1997/03,10,1,,,,
0002388,モスフードサービス,1998/03,10,1,,,,
0002388,モスフードサービス,1999/03,10,1,,,,
0002388,モスフードサービス,2000/03,10,1,,,,
0002388,モスフードサービス,2001/03,10,1,,,,
0002388,モスフードサービス,2002/03,10,1,,,,
0002388,モスフードサービス,2003/03,10,1,,,,
0002388,モスフードサービス,2004/03,10,1,800,,33,
0002388,モスフードサービス,2005/03,10,1,2163,,35,
0002388,モスフードサービス,2006/03,10,1,2714,,35,
0002388,モスフードサービス,2007/03,10,1,2739,,85,
0002388,モスフードサービス,2008/03,10,1,2081,,117,
0002388,モスフードサービス,2009/03,10,1,3256,,115,
0002388,モスフードサービス,2010/03,10,1,2607,,149,
0002388,モスフードサービス,2011/03,10,1,2454,,157,
0002388,モスフードサービス,2012/03,10,1,2659,,177,
0002388,モスフードサービス,2013/03,10,1,2909,,274,
0002388,モスフードサービス,2014/03,10,1,2859,,323,
0002388,モスフードサービス,2015/03,10,1,2796,,325,
0002388,モスフードサービス,2016/03,10,1,3218,,332,
0002388,モスフードサービス,2017/03,10,1,2749,,313,
0002388,モスフードサービス,2018/03,10,1,2640,,298,
0002388,モスフードサービス,2019/03,10,1,2929,,239,
0002388,モスフードサービス,2020/03,10,1,2886,,318,
0002389,いであ,2000/03,10,1,,271,,
0002389,いであ,2000/12,10,1,,3010,,
0002389,いであ,2001/12,10,1,,3177,,
0002389,いであ,2002/12,10,1,,3003,,
0002389,いであ,2003/12,10,1,,2845,,
0002389,いであ,2004/12,10,1,,2845,,
0002389,いであ,2005/12,10,1,,2933,,
0002389,いであ,2006/12,10,1,,3843,,
0002389,いであ,2007/12,10,1,,4672,,
0002389,いであ,2008/12,10,1,,4314,,
0002389,いであ,2009/12,10,1,,3982,,
0002389,いであ,2010/12,10,1,,3582,,
0002389,いであ,2011/12,10,1,,3868,,
0002389,いであ,2012/12,10,1,,4521,16,
0002389,いであ,2013/12,10,1,,4611,22,
0002389,いであ,2014/12,10,1,,5075,28,
0002389,いであ,2015/12,10,1,,4931,26,
0002389,いであ,2016/12,10,1,,5329,25,
0002389,いであ,2017/12,10,1,,5447,25,
0002389,いであ,2018/12,10,1,,5824,33,
0002389,いであ,2019/12,10,1,,6369,41,
0002389,いであ,2020/12,10,1,,6715,48,
0002397,綜合警備保障,2001/03,10,1,,,,
0002397,綜合警備保障,2002/03,10,1,,,,
0002397,綜合警備保障,2003/03,10,1,,,,
0002397,綜合警備保障,2004/03,10,1,,,,
0002397,綜合警備保障,2005/03,10,1,,,,
0002397,綜合警備保障,2006/03,10,1,,,,
0002397,綜合警備保障,2007/03,10,1,,,,
0002397,綜合警備保障,2008/03,10,1,,,4452,
0002397,綜合警備保障,2009/03,10,1,,,4249,
0002397,綜合警備保障,2010/03,10,1,,,3269,
0002397,綜合警備保障,2011/03,10,1,,1256,4254,
0002397,綜合警備保障,2012/03,10,1,,562,5625,
0002397,綜合警備保障,2013/03,10,1,,825,4844,
0002397,綜合警備保障,2014/03,10,1,,343,4380,
0002397,綜合警備保障,2015/03,10,1,,393,4759,
0002397,綜合警備保障,2016/03,10,1,,436,6150,
0002397,綜合警備保障,2017/03,10,1,,451,5375,
0002397,綜合警備保障,2018/03,10,1,,456,5708,
0002397,綜合警備保障,2019/03,10,1,,371,5488,
0002397,綜合警備保障,2020/03,10,1,,383,7032,
0002496,ジャステック,2005/11,10,1,,1550,,
0002496,ジャステック,2006/11,10,1,,1354,,
0002496,ジャステック,2007/11,10,1,,1261,,
0002496,ジャステック,2008/11,10,1,,1070,,
0002496,ジャステック,2009/11,10,1,,658,,
0002496,ジャステック,2010/11,10,1,,,,
0002496,ジャステック,2011/11,10,1,,,,
0002496,ジャステック,2012/11,10,1,,1034,,
0002496,ジャステック,2013/11,10,1,,1083,,
0002496,ジャステック,2014/11,10,1,,1185,,
0002496,ジャステック,2015/11,10,1,,2009,,
0002496,ジャステック,2016/11,10,1,,2174,,
0002496,ジャステック,2017/11,10,1,,776,,
0002549,シード,1988/03,10,1,,,,
0002549,シード,1989/03,10,1,,,,
0002549,シード,1990/03,10,1,,,,
0002549,シード,1991/03,10,1,,,,
0002549,シード,1992/03,10,1,,,,
0002549,シード,1993/03,10,1,,,,
0002549,シード,1994/03,10,1,,,,
0002549,シード,1995/03,10,1,,,,
0002549,シード,1996/03,10,1,,,,
0002549,シード,1997/03,10,1,,,,
0002549,シード,1998/03,10,1,,,,
0002549,シード,1999/03,10,1,,,,
0002549,シード,2000/03,10,1,2111,519,44,
0002549,シード,2001/03,10,1,1831,289,43,
0002549,シード,2002/03,10,1,2456,241,41,
0002549,シード,2003/03,10,1,2046,170,10,
0002549,シード,2004/03,10,1,1556,183,20,
0002549,シード,2005/03,10,1,1980,241,36,
0002549,シード,2006/03,10,1,,,,
0002549,シード,2007/03,10,1,,,,
0002549,シード,2008/03,10,1,,,,
0002549,シード,2009/03,10,1,1910,793,152,
0002549,シード,2010/03,10,1,1927,696,120,
0002549,シード,2011/03,10,1,1500,692,123,
0002549,シード,2012/03,10,1,1616,113,178,
0002549,シード,2013/03,10,1,2170,184,306,
0002549,シード,2014/03,10,1,3079,225,261,
0002549,シード,2015/03,10,1,3606,363,341,
0002549,シード,2016/03,10,1,2783,271,374,
0002549,シード,2017/03,10,1,3124,250,477,
0002549,シード,2018/03,10,1,3623,212,422,
0002549,シード,2019/03,10,1,5719,390,747,
0002549,シード,2020/03,10,1,6206,597,735,
0002641,テンアライド,1992/03,10,1,,,,
0002641,テンアライド,1993/03,10,1,,,,
0002641,テンアライド,1994/03,10,1,,,,
0002641,テンアライド,1995/03,10,1,,,,
0002641,テンアライド,1996/03,10,1,,,,
0002641,テンアライド,1997/03,10,1,,,,
0002641,テンアライド,1998/03,10,1,,,,
0002641,テンアライド,1999/03,10,1,,,,
0002641,テンアライド,2000/03,10,1,,,,
0002641,テンアライド,2001/03,10,1,,,,
0002641,テンアライド,2002/03,10,1,,,,
0002641,テンアライド,2003/03,10,1,130,99,35,
0002641,テンアライド,2004/03,10,1,105,86,41,
0002641,テンアライド,2005/03,10,1,91,92,8,
0002641,テンアライド,2006/03,10,1,123,122,7,
0002641,テンアライド,2007/03,10,1,101,148,37,
0002641,テンアライド,2008/03,10,1,90,180,23,
0002641,テンアライド,2009/03,10,1,86,127,4,
0002641,テンアライド,2010/03,10,1,83,70,3,
0002641,テンアライド,2011/03,10,1,66,74,2,
0002641,テンアライド,2012/03,10,1,71,69,1,
0002641,テンアライド,2013/03,10,1,47,102,1,
0002641,テンアライド,2014/03,10,1,47,127,1,
0002641,テンアライド,2015/03,10,1,47,149,1,
0002641,テンアライド,2016/03,10,1,46,128,3,
0002641,テンアライド,2017/03,10,1,42,134,3,
0002641,テンアライド,2018/03,10,1,45,151,4,
0002641,テンアライド,2019/03,10,1,42,129,2,
0002641,テンアライド,2020/03,10,1,46,138,4,
0002684,ＪＣＵ,2004/03,10,1,,,,
0002684,ＪＣＵ,2005/03,10,1,,,,
0002684,ＪＣＵ,2006/03,10,1,,,,
0002684,ＪＣＵ,2007/03,10,1,,,,
0002684,ＪＣＵ,2008/03,10,1,506,196,270,
0002684,ＪＣＵ,2009/03,10,1,398,516,232,
0002684,ＪＣＵ,2010/03,10,1,483,93,207,
0002684,ＪＣＵ,2011/03,10,1,543,90,296,
0002684,ＪＣＵ,2012/03,10,1,595,278,238,
0002684,ＪＣＵ,2013/03,10,1,650,255,248,
0002684,ＪＣＵ,2014/03,10,1,881,62,329,
0002684,ＪＣＵ,2015/03,10,1,1110,134,401,
0002684,ＪＣＵ,2016/03,10,1,997,199,363,
0002684,ＪＣＵ,2017/03,10,1,1166,110,386,
0002684,ＪＣＵ,2018/03,10,1,1318,285,415,
0002684,ＪＣＵ,2019/03,10,1,1337,71,413,
0002684,ＪＣＵ,2020/03,10,1,1563,58,454,
0002709,ホソカワミクロン,1987/09,10,1,,,,
0002709,ホソカワミクロン,1988/09,10,1,,,,
0002709,ホソカワミクロン,1989/09,10,1,,,,
0002709,ホソカワミクロン,1990/09,10,1,,,,
0002709,ホソカワミクロン,1991/09,10,1,,,,
0002709,ホソカワミクロン,1992/09,10,1,,,,
0002709,ホソカワミクロン,1993/09,10,1,,,,
0002709,ホソカワミクロン,1994/09,10,1,,,,
0002709,ホソカワミクロン,1995/09,10,1,,,,
0002709,ホソカワミクロン,1996/09,10,1,,,,
0002709,ホソカワミクロン,1997/09,10,1,,,,
0002709,ホソカワミクロン,1998/09,10,1,,,,
0002709,ホソカワミクロン,1999/09,10,1,,,,
0002709,ホソカワミクロン,2000/09,10,1,,,,
0002709,ホソカワミクロン,2001/09,10,1,1583,2563,1208,
0002709,ホソカワミクロン,2002/09,10,1,1712,1767,1376,
0002709,ホソカワミクロン,2003/09,10,1,1532,1610,1028,
0002709,ホソカワミクロン,2004/09,10,1,1258,1750,1585,
0002709,ホソカワミクロン,2005/09,10,1,1186,1732,1572,
0002709,ホソカワミクロン,2006/09,10,1,1867,1659,1572,
0002709,ホソカワミクロン,2007/09,10,1,2698,2483,2037,
0002709,ホソカワミクロン,2008/09,10,1,1851,2614,2081,
0002709,ホソカワミクロン,2009/09,10,1,1583,1557,1974,
0002709,ホソカワミクロン,2010/09,10,1,1555,1519,1438,
0002709,ホソカワミクロン,2011/09,10,1,1364,1904,1603,
0002709,ホソカワミクロン,2012/09,10,1,2085,2079,1916,
0002709,ホソカワミクロン,2013/09,10,1,1915,2364,2439,
0002709,ホソカワミクロン,2014/09,10,1,2487,1740,2686,
0002709,ホソカワミクロン,2015/09,10,1,1748,2278,2325,
0002709,ホソカワミクロン,2016/09,10,1,1212,2649,2031,
0002709,ホソカワミクロン,2017/09,10,1,2637,2100,1637,
0002709,ホソカワミクロン,2018/09,10,1,2984,2861,2026,
0002709,ホソカワミクロン,2019/09,10,1,2516,3198,1764,
0002709,ホソカワミクロン,2020/09,10,1,2188,3965,1885,
0003006,アイネット,2001/03,10,1,86,116,9,
0003006,アイネット,2002/03,10,1,,,,
0003006,アイネット,2003/03,10,1,,,,
0003006,アイネット,2004/03,10,1,,,,
