日経会社コード,企業名称,決算期,決算種別,連結基準,<貸借対照表（資産）>資産合計(百万円),<貸借対照表（資産）>固定資産／非流動資産(百万円),<貸借対照表（資産）>有形固定資産(百万円),<貸借対照表（資産）>償却対象有形固定資産(百万円),<貸借対照表（資産）>現金・預金／現金及び現金同等物(百万円),<貸借対照表（資産）>棚卸資産(百万円),<貸借対照表（資産）>その他棚卸資産(百万円)
0000740,リソルホールディングス,2004/03,10,1,25175,16081,13038,5102,3962,2179,
0000740,リソルホールディングス,2005/03,10,1,27980,16349,13191,5036,6666,2034,
0000740,リソルホールディングス,2006/03,10,1,31397,19962,15540,5914,4208,2946,
0000740,リソルホールディングス,2007/03,10,1,30248,18658,14502,5384,2796,4231,
0000740,リソルホールディングス,2008/03,10,1,30168,18900,14453,5324,2543,4824,
0000740,リソルホールディングス,2009/03,10,1,31417,19097,14947,5767,2923,4794,3331
0000740,リソルホールディングス,2010/03,10,1,30150,22655,17533,6348,2501,1151,
0000740,リソルホールディングス,2011/03,10,1,29357,20890,7247,5602,4526,1333,
0000740,リソルホールディングス,2012/03,10,1,30752,24369,11375,6316,2266,1395,
0000740,リソルホールディングス,2013/03,10,1,29974,23430,11089,6102,1845,1238,
0000740,リソルホールディングス,2014/03,10,1,29996,22365,15908,5825,3541,1150,
0000740,リソルホールディングス,2015/03,10,1,30058,22109,18858,5587,2406,2708,
0000740,リソルホールディングス,2016/03,10,1,34430,24952,20712,5962,2162,4175,
0000740,リソルホールディングス,2017/03,10,1,32011,23907,19648,5117,1697,3358,
0000740,リソルホールディングス,2018/03,10,1,34910,26709,21072,5079,2438,2212,
0000740,リソルホールディングス,2019/03,10,1,35236,27997,22308,5868,2500,1636,
0000740,リソルホールディングス,2020/03,10,1,41253,25426,20583,5759,2880,9632,
0000741,日本ヒューム,2000/03,10,1,44653,20090,14228,9820,4854,3038,
0000741,日本ヒューム,2001/03,10,1,39069,18740,12440,8379,5133,2860,2860
0000741,日本ヒューム,2002/03,10,1,39365,19094,11758,7796,4012,2599,2599
0000741,日本ヒューム,2003/03,10,1,37351,18909,11114,7358,4492,2720,2720
0000741,日本ヒューム,2004/03,10,1,36328,20125,10725,6786,3251,2250,
0000741,日本ヒューム,2005/03,10,1,36346,20426,10346,6362,3876,3011,
0000741,日本ヒューム,2006/03,10,1,38320,22148,10289,6299,2733,3037,
0000741,日本ヒューム,2007/03,10,1,39830,21491,10240,6192,2228,3027,
0000741,日本ヒューム,2008/03,10,1,39726,19347,9917,5884,3414,3873,
0000741,日本ヒューム,2009/03,10,1,39194,17890,9078,5356,4857,3987,
0000741,日本ヒューム,2010/03,10,1,34988,17170,8491,4858,6388,2097,
0000741,日本ヒューム,2011/03,10,1,35025,17646,8236,4621,5657,1996,
0000741,日本ヒューム,2012/03,10,1,36807,17875,7790,4196,4981,2172,
0000741,日本ヒューム,2013/03,10,1,40186,18123,7620,3954,6410,2188,
0000741,日本ヒューム,2014/03,10,1,42571,18398,7823,3995,9269,2122,
0000741,日本ヒューム,2015/03,10,1,46007,22172,9199,5306,7549,2773,
0000741,日本ヒューム,2016/03,10,1,43857,21307,9159,5159,8343,1991,
0000741,日本ヒューム,2017/03,10,1,47501,22118,8987,5240,8892,2503,
0000741,日本ヒューム,2018/03,10,1,48952,22303,8724,4931,8838,2415,
0000741,日本ヒューム,2019/03,10,1,49345,22960,9228,4547,11051,2558,
0000741,日本ヒューム,2020/03,10,1,48978,23609,9265,5646,10376,2952,
0000743,ピーエス三菱,1995/03,10,1,63030,11476,10031,4617,5826,16042,
0000743,ピーエス三菱,1996/03,10,1,75183,13778,12193,5926,5085,19914,
0000743,ピーエス三菱,1997/03,10,1,75823,15194,13483,7453,6447,19043,
0000743,ピーエス三菱,1998/03,10,1,70131,15123,13386,7622,5689,15859,
0000743,ピーエス三菱,1999/03,10,1,73806,14549,12901,7095,10287,18101,
0000743,ピーエス三菱,2000/03,10,1,76089,13661,12164,6316,13204,19632,
0000743,ピーエス三菱,2001/03,10,1,74752,14347,12849,6460,5641,17029,
0000743,ピーエス三菱,2002/03,10,1,77581,20394,18734,6929,5953,13860,
0000743,ピーエス三菱,2003/03,10,1,136396,32096,22292,8867,16545,23761,
0000743,ピーエス三菱,2004/03,10,1,126704,32055,21523,8034,17992,21481,
0000743,ピーエス三菱,2005/03,10,1,121831,29212,19542,7581,19023,22516,
0000743,ピーエス三菱,2006/03,10,1,124340,25457,16414,5425,14491,20838,
0000743,ピーエス三菱,2007/03,10,1,105403,20757,15067,4328,10870,18651,
0000743,ピーエス三菱,2008/03,10,1,108758,17420,13208,3524,14230,20858,3403
0000743,ピーエス三菱,2009/03,10,1,104948,17099,12745,3422,9722,24291,
0000743,ピーエス三菱,2010/03,10,1,75323,17360,12510,3406,8574,10625,
0000743,ピーエス三菱,2011/03,10,1,66876,17446,12915,3438,7324,6391,
0000743,ピーエス三菱,2012/03,10,1,67338,15149,12244,3186,9849,4089,
0000743,ピーエス三菱,2013/03,10,1,65015,15757,12259,3183,11037,4394,
0000743,ピーエス三菱,2014/03,10,1,70444,15630,12400,3331,10630,5114,
0000743,ピーエス三菱,2015/03,10,1,73946,16945,12277,3125,10025,4273,
0000743,ピーエス三菱,2016/03,10,1,69000,16356,12036,3140,11599,4231,
0000743,ピーエス三菱,2017/03,10,1,77306,17043,12232,3290,15049,5520,
0000743,ピーエス三菱,2018/03,10,1,83296,17430,12073,3024,12440,5826,
0000743,ピーエス三菱,2019/03,10,1,90196,20400,13394,4680,14802,5408,
0000743,ピーエス三菱,2020/03,10,1,88282,20421,13813,5079,15484,5423,
0000747,日本コンクリート工業,2000/03,10,1,34382,17472,10140,7076,2304,3300,
0000747,日本コンクリート工業,2001/03,10,1,35489,17930,9516,6639,3709,2904,
0000747,日本コンクリート工業,2002/03,10,1,45510,28788,21403,7470,3281,3464,
0000747,日本コンクリート工業,2003/03,10,1,41820,27848,20704,6829,3259,3110,
0000747,日本コンクリート工業,2004/03,10,1,43163,28225,20759,6500,2599,3147,
0000747,日本コンクリート工業,2005/03,10,1,46856,28907,20673,6518,2761,3892,
0000747,日本コンクリート工業,2006/03,10,1,48690,29456,20237,6359,2675,4382,
0000747,日本コンクリート工業,2007/03,10,1,52204,31895,22637,8104,3643,4243,
0000747,日本コンクリート工業,2008/03,10,1,52869,30905,20611,7979,1858,6267,
0000747,日本コンクリート工業,2009/03,10,1,52254,31681,20898,7434,1544,6616,
0000747,日本コンクリート工業,2010/03,10,1,48951,30983,20008,6369,2308,5142,
0000747,日本コンクリート工業,2011/03,10,1,49466,30971,19117,5664,1834,4097,
0000747,日本コンクリート工業,2012/03,10,1,50574,30066,18346,4930,2130,5108,
0000747,日本コンクリート工業,2013/03,10,1,53552,32911,20105,5293,2147,4997,
0000747,日本コンクリート工業,2014/03,10,1,57544,34176,20154,5015,5725,5962,
0000747,日本コンクリート工業,2015/03,10,1,59495,37597,21277,5010,5076,5285,
0000747,日本コンクリート工業,2016/03,10,1,62651,41919,24642,8287,3487,5961,
0000747,日本コンクリート工業,2017/03,10,1,63558,41173,24468,8538,3895,7027,
0000747,日本コンクリート工業,2018/03,10,1,72249,43744,25551,8515,5412,8559,
0000747,日本コンクリート工業,2019/03,10,1,75940,44097,26057,8279,7031,8744,
0000747,日本コンクリート工業,2020/03,10,1,70214,42550,25840,8175,5121,8517,
0000751,三谷セキサン,1984/11,10,1,12236,4587,3470,2424,1700,1218,
0000751,三谷セキサン,1985/11,10,1,12568,4370,3413,2544,1635,1325,
0000751,三谷セキサン,1986/11,10,1,14257,5374,4398,3393,1376,1323,
0000751,三谷セキサン,1987/11,10,1,17286,6896,5800,4039,1400,1734,
0000751,三谷セキサン,1988/11,10,1,22855,10037,8505,6220,1161,2013,
0000751,三谷セキサン,1989/03,10,1,22801,10705,9135,6158,1415,2211,
0000751,三谷セキサン,1990/03,10,1,32219,14216,11497,7574,4357,1940,
0000751,三谷セキサン,1991/03,10,1,34853,17944,14466,9892,2355,2187,
0000751,三谷セキサン,1992/03,10,1,34189,19212,15693,11450,1455,2410,
0000751,三谷セキサン,1993/03,10,1,33567,20113,16949,11243,1571,2350,
0000751,三谷セキサン,1994/03,10,1,31835,19460,16108,10724,1400,2337,
0000751,三谷セキサン,1995/03,10,1,31959,18224,15163,10000,1185,2125,
0000751,三谷セキサン,1996/03,10,1,31602,15979,13006,8494,1734,1977,
0000751,三谷セキサン,1997/03,10,1,30896,15015,12384,7976,2144,1623,
0000751,三谷セキサン,1998/03,10,1,28901,13939,11847,7424,2025,1715,
0000751,三谷セキサン,1999/03,10,1,28235,13471,11567,7186,891,1768,
0000751,三谷セキサン,2000/03,10,1,26263,12935,10804,6540,741,1908,
0000751,三谷セキサン,2001/03,10,1,25213,11699,9352,6191,948,1804,
0000751,三谷セキサン,2002/03,10,1,25833,11249,8873,5953,749,1735,
0000751,三谷セキサン,2003/03,10,1,24350,10743,8669,5734,1655,1625,
0000751,三谷セキサン,2004/03,10,1,26547,10748,8373,5677,1852,1448,
0000751,三谷セキサン,2005/03,10,1,31137,11639,8204,5740,2961,1752,
0000751,三谷セキサン,2006/03,10,1,40106,17683,10546,7130,1537,2306,
0000751,三谷セキサン,2007/03,10,1,42006,16699,10158,6870,2063,2405,
0000751,三谷セキサン,2008/03,10,1,44936,16063,11466,7359,4330,3053,
0000751,三谷セキサン,2009/03,10,1,42763,15441,11335,7036,5765,2708,
0000751,三谷セキサン,2010/03,10,1,39071,14076,10383,6094,7792,2255,
0000751,三谷セキサン,2011/03,10,1,42709,17139,12359,6392,8573,2816,
0000751,三谷セキサン,2012/03,10,1,47039,16478,10793,5591,9319,2812,
0000751,三谷セキサン,2013/03,10,1,50248,19159,12010,5597,10070,2566,
0000751,三谷セキサン,2014/03,10,1,57636,20995,12263,6174,13914,2614,
0000751,三谷セキサン,2015/03,10,1,60495,23526,13967,8209,16508,2762,
0000751,三谷セキサン,2016/03,10,1,67647,25276,14123,8419,19045,3100,
0000751,三谷セキサン,2017/03,10,1,72026,26548,13836,8016,21132,2804,
0000751,三谷セキサン,2018/03,10,1,80595,32258,15813,8402,22240,3010,
0000751,三谷セキサン,2019/03,10,1,86573,35241,15816,8161,26545,3191,
0000751,三谷セキサン,2020/03,10,1,91743,33718,15946,8565,31699,3207,
0000752,東海カーボン,1984/12,10,1,63351,25926,20337,16679,8935,12623,
0000752,東海カーボン,1985/12,10,1,70167,30460,24462,19215,8774,13566,
0000752,東海カーボン,1986/12,10,1,63049,33708,26588,22519,7219,10821,
0000752,東海カーボン,1987/12,10,1,62623,34253,27322,23293,5695,8851,
0000752,東海カーボン,1988/12,10,1,62131,34592,26550,22609,5826,6477,
0000752,東海カーボン,1989/12,10,1,67808,39344,28478,24088,3713,6984,
0000752,東海カーボン,1990/12,10,1,73780,44012,31283,25479,3471,7216,
0000752,東海カーボン,1991/12,10,1,82868,48424,33995,28362,5155,8205,
0000752,東海カーボン,1992/12,10,1,102292,60713,44302,37234,5777,12732,
0000752,東海カーボン,1993/12,10,1,97056,57332,40909,34312,4526,12191,
0000752,東海カーボン,1994/12,10,1,93252,52901,37247,30775,4192,10902,
0000752,東海カーボン,1995/12,10,1,95644,52577,36419,28816,4877,11897,
0000752,東海カーボン,1996/12,10,1,97807,52857,36736,29116,4953,12481,
0000752,東海カーボン,1997/12,10,1,97632,53141,38442,29055,4785,13087,
0000752,東海カーボン,1998/12,10,1,97655,49787,35844,27137,4065,13459,
0000752,東海カーボン,1999/12,10,1,99465,47380,33614,25177,7456,12267,
0000752,東海カーボン,2000/12,10,1,106629,47557,35093,26659,6779,14430,
0000752,東海カーボン,2001/12,10,1,116003,63382,35219,26672,7500,16222,
0000752,東海カーボン,2002/12,10,1,110688,59842,34590,26501,11049,14838,
0000752,東海カーボン,2003/12,10,1,119004,64792,34400,25044,11027,14604,
0000752,東海カーボン,2004/12,10,1,124944,64772,32671,23659,12649,14445,
0000752,東海カーボン,2005/12,10,1,149748,88399,40809,26902,9718,19742,
0000752,東海カーボン,2006/12,10,1,164061,91537,43156,34095,9009,24542,
0000752,東海カーボン,2007/12,10,1,174279,91111,50901,38963,13415,29542,
0000752,東海カーボン,2008/12,10,1,172172,81353,56473,43036,13629,36835,
0000752,東海カーボン,2009/12,10,1,154922,78043,54767,43421,9285,36821,
0000752,東海カーボン,2010/12,10,1,155304,73619,50916,38772,12076,33866,
0000752,東海カーボン,2011/12,10,1,161563,73142,55166,37159,14572,37978,
0000752,東海カーボン,2012/12,10,1,166668,79788,58169,42998,11891,42992,
0000752,東海カーボン,2013/12,10,1,183427,92443,61985,44225,16048,41506,
0000752,東海カーボン,2014/12,10,1,210439,115753,67581,55834,14862,41297,
0000752,東海カーボン,2015/12,10,1,184074,96106,56629,46853,16045,34251,
0000752,東海カーボン,2016/12,10,1,158824,81178,43122,36158,16528,20734,
0000752,東海カーボン,2017/12,10,1,184730,99286,51405,44127,22152,27564,
0000752,東海カーボン,2018/12,10,1,329868,165648,80312,66999,46797,58788,
0000752,東海カーボン,2019/12,10,1,462872,266425,101343,76233,52695,86379,
0000752,東海カーボン,2020/12,10,1,459709,282031,125007,92728,67174,63797,
0000753,日本カーボン,1984/12,10,1,48225,18019,13966,12851,7269,9537,
0000753,日本カーボン,1985/12,10,1,46662,19021,15440,13945,5756,10964,
0000753,日本カーボン,1986/12,10,1,45876,18630,15500,14296,6564,10615,
